"";"CHK_ACCT";"DURATION";"HISTORY";"NEW_CAR";"USED_CAR";"FURNITURE";"RADIO.TV";"EDUCATION";"RETRAINING";"AMOUNT";"SAV_ACCT";"EMPLOYMENT";"INSTALL_RATE";"MALE_DIV";"MALE_SINGLE";"MALE_MAR_or_WID";"CO.APPLICANT";"GUARANTOR";"PRESENT_RESIDENT";"REAL_ESTATE";"PROP_UNKN_NONE";"AGE";"OTHER_INSTALL";"RENT";"OWN_RES";"NUM_CREDITS";"JOB";"NUM_DEPENDENTS";"TELEPHONE";"FOREIGN";"RESPONSE"
"412";"3";33;"4";"0";"1";"0";"0";"0";"0";7253;"0";"3";"3";"0";"1";"0";"0";"0";"2";"0";"0";35;"0";"0";"1";"2";"3";"1";"1";"0";"Good Rating"
"413";"3";12;"4";"0";"0";"0";"0";"0";"1";2292;"0";"0";"4";"0";"1";"0";"0";"0";"2";"0";"0";42;"1";"0";"1";"2";"3";"1";"1";"0";"Bad Rating"
"414";"3";10;"2";"1";"0";"0";"0";"0";"0";1597;"2";"2";"3";"0";"1";"0";"0";"0";"2";"0";"1";40;"0";"1";"0";"1";"1";"2";"0";"1";"Good Rating"
"415";"0";24;"2";"1";"0";"0";"0";"0";"0";1381;"4";"2";"4";"0";"0";"0";"0";"0";"2";"0";"0";35;"0";"0";"1";"1";"2";"1";"0";"0";"Bad Rating"
"416";"3";36;"4";"0";"1";"0";"0";"0";"0";5842;"0";"4";"2";"0";"1";"0";"0";"0";"2";"0";"0";35;"0";"0";"1";"2";"2";"2";"1";"0";"Good Rating"
"417";"0";12;"2";"1";"0";"0";"0";"0";"0";2579;"0";"1";"4";"0";"1";"0";"0";"0";"1";"1";"0";33;"0";"0";"1";"1";"1";"2";"0";"0";"Bad Rating"
"418";"0";18;"3";"0";"0";"0";"0";"1";"0";8471;"4";"2";"1";"0";"0";"0";"0";"0";"2";"0";"0";23;"0";"1";"0";"2";"2";"1";"1";"0";"Good Rating"
"419";"3";21;"2";"1";"0";"0";"0";"0";"0";2782;"2";"3";"1";"0";"0";"0";"0";"0";"2";"0";"0";31;"1";"0";"1";"1";"3";"1";"0";"0";"Good Rating"
"420";"1";18;"2";"1";"0";"0";"0";"0";"0";1042;"4";"2";"4";"0";"0";"0";"0";"0";"2";"0";"0";33;"0";"0";"1";"1";"2";"1";"0";"0";"Bad Rating"
"421";"3";15;"2";"1";"0";"0";"0";"0";"0";3186;"3";"3";"2";"0";"0";"0";"0";"0";"3";"0";"0";20;"0";"1";"0";"1";"2";"1";"0";"0";"Good Rating"
"422";"1";12;"2";"0";"1";"0";"0";"0";"0";2028;"4";"2";"4";"0";"1";"0";"0";"0";"2";"0";"0";30;"0";"0";"1";"1";"2";"1";"0";"0";"Good Rating"
"423";"1";12;"4";"1";"0";"0";"0";"0";"0";958;"0";"3";"2";"0";"1";"0";"0";"0";"3";"1";"0";47;"0";"0";"1";"2";"1";"2";"0";"0";"Good Rating"
"424";"3";21;"3";"0";"0";"1";"0";"0";"0";1591;"1";"3";"4";"0";"1";"0";"0";"0";"3";"1";"0";34;"0";"0";"1";"2";"3";"1";"0";"0";"Good Rating"
"425";"1";12;"2";"0";"0";"1";"0";"0";"0";2762;"4";"4";"1";"0";"0";"0";"0";"0";"2";"0";"0";25;"1";"0";"1";"1";"2";"1";"1";"0";"Bad Rating"
"426";"1";18;"2";"0";"1";"0";"0";"0";"0";2779;"0";"2";"1";"0";"0";"1";"0";"0";"3";"0";"0";21;"0";"1";"0";"1";"2";"1";"1";"0";"Good Rating"
"427";"3";28;"4";"0";"0";"0";"1";"0";"0";2743;"0";"4";"4";"0";"1";"0";"0";"0";"2";"0";"0";29;"0";"0";"1";"2";"2";"1";"0";"0";"Good Rating"
"428";"3";18;"4";"0";"0";"0";"1";"0";"0";1149;"3";"2";"4";"0";"1";"0";"0";"0";"3";"1";"0";46;"0";"0";"1";"2";"2";"1";"0";"0";"Good Rating"
"429";"3";9;"2";"0";"0";"1";"0";"0";"0";1313;"0";"4";"1";"0";"1";"0";"0";"0";"4";"0";"0";20;"0";"0";"1";"1";"2";"1";"0";"0";"Good Rating"
"430";"0";18;"4";"0";"0";"0";"0";"0";"0";1190;"0";"0";"2";"0";"0";"0";"0";"0";"4";"0";"1";55;"0";"0";"0";"3";"0";"2";"0";"0";"Bad Rating"
"431";"3";5;"2";"0";"0";"0";"0";"0";"1";3448;"0";"3";"1";"0";"1";"0";"0";"0";"4";"1";"0";74;"0";"0";"1";"1";"1";"1";"0";"0";"Good Rating"
"432";"1";24;"2";"0";"0";"0";"0";"0";"0";11328;"0";"2";"2";"0";"1";"0";"1";"0";"3";"0";"0";29;"1";"0";"1";"2";"3";"1";"1";"0";"Bad Rating"
"433";"0";6;"4";"0";"0";"1";"0";"0";"0";1872;"0";"0";"4";"0";"1";"0";"0";"0";"4";"0";"1";36;"0";"0";"0";"3";"3";"1";"1";"0";"Good Rating"
"434";"3";24;"4";"0";"0";"0";"0";"0";"0";2058;"0";"2";"4";"1";"0";"0";"0";"0";"2";"1";"0";33;"0";"0";"1";"2";"2";"1";"1";"0";"Good Rating"
"435";"0";9;"2";"0";"0";"1";"0";"0";"0";2136;"0";"2";"3";"0";"1";"0";"0";"0";"2";"1";"0";25;"0";"0";"1";"1";"2";"1";"0";"0";"Good Rating"
"436";"1";12;"2";"0";"0";"0";"1";"0";"0";1484;"4";"2";"2";"0";"0";"1";"0";"0";"1";"1";"0";25;"0";"0";"1";"1";"2";"1";"1";"0";"Bad Rating"
"437";"3";6;"2";"0";"0";"0";"0";"0";"0";660;"2";"3";"2";"0";"0";"1";"0";"0";"4";"1";"0";23;"0";"1";"0";"1";"1";"1";"0";"0";"Good Rating"
"438";"3";24;"4";"1";"0";"0";"0";"0";"0";1287;"3";"4";"4";"0";"0";"0";"0";"0";"4";"1";"0";37;"0";"0";"1";"2";"2";"1";"1";"0";"Good Rating"
"439";"0";42;"4";"0";"0";"0";"0";"0";"0";3394;"0";"0";"4";"0";"1";"0";"1";"0";"4";"0";"0";65;"0";"0";"1";"2";"0";"1";"0";"0";"Good Rating"
"440";"2";12;"1";"0";"0";"0";"0";"0";"1";609;"0";"1";"4";"0";"0";"0";"0";"0";"1";"1";"0";26;"0";"0";"1";"1";"0";"1";"0";"0";"Bad Rating"
"441";"3";12;"2";"1";"0";"0";"0";"0";"0";1884;"0";"4";"4";"0";"1";"0";"0";"0";"4";"0";"0";39;"0";"0";"1";"1";"3";"1";"1";"0";"Good Rating"
"442";"0";12;"2";"0";"0";"1";"0";"0";"0";1620;"0";"2";"2";"0";"0";"0";"1";"0";"3";"0";"0";30;"0";"0";"1";"1";"2";"1";"0";"0";"Good Rating"
"443";"1";20;"3";"0";"0";"0";"0";"0";"0";2629;"0";"2";"2";"0";"1";"0";"0";"0";"3";"0";"0";29;"1";"0";"1";"2";"2";"1";"1";"0";"Good Rating"
"444";"3";12;"2";"0";"0";"0";"0";"1";"0";719;"0";"4";"4";"0";"1";"0";"0";"0";"4";"0";"0";41;"1";"0";"1";"1";"1";"2";"0";"0";"Bad Rating"
"445";"1";48;"4";"0";"0";"1";"0";"0";"0";5096;"0";"2";"2";"0";"0";"0";"0";"0";"3";"0";"0";30;"0";"0";"1";"1";"3";"1";"1";"0";"Bad Rating"
"446";"3";9;"4";"0";"0";"0";"0";"1";"0";1244;"4";"4";"4";"0";"0";"0";"0";"0";"4";"0";"0";41;"0";"1";"0";"2";"1";"1";"0";"0";"Good Rating"
"447";"0";36;"2";"1";"0";"0";"0";"0";"0";1842;"0";"1";"4";"0";"0";"0";"0";"0";"4";"0";"0";34;"0";"0";"1";"1";"2";"1";"1";"0";"Bad Rating"
"448";"1";7;"2";"0";"0";"0";"1";"0";"0";2576;"0";"2";"2";"0";"1";"0";"0";"1";"2";"1";"0";35;"0";"0";"1";"1";"2";"1";"0";"0";"Good Rating"
"449";"2";12;"2";"0";"0";"1";"0";"0";"0";1424;"4";"4";"3";"0";"0";"0";"0";"0";"4";"1";"0";55;"0";"0";"1";"1";"3";"1";"1";"0";"Good Rating"
"450";"1";15;"3";"0";"0";"0";"0";"0";"0";1512;"3";"2";"3";"0";"0";"1";"0";"0";"3";"0";"0";61;"1";"0";"1";"2";"2";"1";"0";"0";"Bad Rating"
"451";"3";36;"4";"0";"1";"0";"0";"0";"0";11054;"4";"2";"4";"0";"1";"0";"0";"0";"2";"0";"0";30;"0";"0";"1";"1";"3";"1";"1";"0";"Good Rating"
"452";"3";6;"2";"0";"0";"0";"1";"0";"0";518;"0";"2";"3";"0";"0";"0";"0";"0";"1";"1";"0";29;"0";"0";"1";"1";"2";"1";"0";"0";"Good Rating"
"453";"3";12;"0";"0";"0";"1";"0";"0";"0";2759;"0";"4";"2";"0";"1";"0";"0";"0";"4";"0";"0";34;"0";"0";"1";"2";"2";"1";"0";"0";"Good Rating"
"454";"3";24;"2";"0";"1";"0";"0";"0";"0";2670;"0";"4";"4";"0";"1";"0";"0";"0";"4";"0";"0";35;"0";"0";"1";"1";"3";"1";"1";"0";"Good Rating"
"455";"0";24;"2";"1";"0";"0";"0";"0";"0";4817;"0";"3";"2";"0";"1";"0";"1";"0";"3";"0";"0";31;"0";"0";"1";"1";"2";"1";"1";"0";"Bad Rating"
"456";"3";24;"2";"0";"1";"0";"0";"0";"0";2679;"0";"1";"4";"0";"0";"0";"0";"0";"1";"0";"1";29;"0";"0";"1";"1";"3";"1";"1";"0";"Good Rating"
"457";"0";11;"4";"1";"0";"0";"0";"0";"0";3905;"0";"2";"2";"0";"1";"0";"0";"0";"2";"1";"0";36;"0";"1";"0";"2";"2";"2";"0";"0";"Good Rating"
"458";"0";12;"2";"0";"1";"0";"0";"0";"0";3386;"0";"4";"3";"0";"1";"0";"0";"0";"4";"0";"1";35;"0";"0";"0";"1";"2";"1";"1";"0";"Bad Rating"
"459";"0";6;"2";"0";"0";"0";"0";"0";"0";343;"0";"1";"4";"0";"0";"0";"0";"0";"1";"1";"0";27;"0";"0";"1";"1";"2";"1";"0";"0";"Good Rating"
"460";"3";18;"2";"0";"0";"0";"1";"0";"0";4594;"0";"1";"3";"0";"1";"0";"0";"0";"2";"0";"0";32;"0";"0";"1";"1";"2";"1";"1";"0";"Good Rating"
"461";"0";36;"2";"0";"0";"1";"0";"0";"0";3620;"0";"2";"1";"0";"1";"0";"0";"1";"2";"0";"0";37;"0";"0";"1";"1";"2";"2";"0";"0";"Good Rating"
"462";"0";15;"2";"1";"0";"0";"0";"0";"0";1721;"0";"1";"2";"0";"1";"0";"0";"0";"3";"1";"0";36;"0";"0";"1";"1";"2";"1";"0";"0";"Good Rating"
"463";"1";12;"2";"0";"0";"1";"0";"0";"0";3017;"0";"1";"3";"0";"0";"0";"0";"0";"1";"1";"0";34;"0";"1";"0";"1";"3";"1";"0";"0";"Good Rating"
"464";"1";12;"2";"0";"0";"0";"0";"0";"0";754;"4";"4";"4";"0";"1";"0";"0";"0";"4";"0";"0";38;"0";"0";"1";"2";"2";"1";"0";"0";"Good Rating"
"465";"3";18;"2";"0";"0";"0";"0";"0";"1";1950;"0";"3";"4";"0";"1";"0";"0";"0";"1";"0";"0";34;"1";"0";"1";"2";"2";"1";"1";"0";"Good Rating"
"466";"0";24;"2";"0";"1";"0";"0";"0";"0";2924;"0";"2";"3";"0";"1";"0";"0";"1";"4";"0";"1";63;"1";"0";"1";"1";"2";"2";"1";"0";"Good Rating"
"467";"0";24;"3";"0";"0";"0";"1";"0";"0";1659;"0";"1";"4";"0";"0";"0";"0";"0";"2";"0";"0";29;"0";"1";"0";"1";"1";"1";"1";"0";"Bad Rating"
"468";"3";48;"3";"0";"0";"0";"1";"0";"0";7238;"4";"4";"3";"0";"1";"0";"0";"0";"3";"0";"0";32;"1";"0";"1";"2";"2";"2";"0";"0";"Good Rating"
"469";"3";33;"3";"0";"0";"0";"0";"0";"1";2764;"0";"2";"2";"0";"0";"0";"0";"0";"2";"0";"0";26;"0";"0";"1";"2";"2";"1";"1";"0";"Good Rating"
"470";"3";24;"3";"0";"1";"0";"0";"0";"0";4679;"0";"3";"3";"0";"1";"0";"0";"0";"3";"0";"0";35;"0";"0";"1";"2";"1";"1";"1";"0";"Good Rating"
"471";"1";24;"2";"0";"0";"0";"1";"0";"0";3092;"1";"1";"3";"0";"0";"1";"0";"0";"2";"0";"0";22;"0";"1";"0";"1";"2";"1";"1";"0";"Bad Rating"
"472";"0";6;"2";"0";"0";"0";"0";"1";"0";448;"0";"1";"4";"0";"0";"0";"0";"0";"4";"0";"0";23;"0";"0";"1";"1";"2";"1";"0";"0";"Bad Rating"
"473";"0";9;"2";"1";"0";"0";"0";"0";"0";654;"0";"2";"4";"0";"1";"0";"0";"0";"3";"0";"0";28;"0";"0";"1";"1";"1";"1";"0";"0";"Bad Rating"
"474";"3";6;"2";"0";"0";"0";"0";"0";"0";1238;"4";"0";"4";"0";"1";"0";"0";"0";"4";"0";"0";36;"0";"0";"1";"1";"3";"2";"1";"0";"Good Rating"
"475";"1";18;"4";"0";"0";"0";"1";"0";"0";1245;"0";"2";"4";"0";"0";"1";"0";"0";"2";"0";"0";33;"0";"0";"1";"1";"2";"1";"0";"0";"Bad Rating"
"476";"0";18;"0";"0";"0";"1";"0";"0";"0";3114;"0";"1";"1";"0";"0";"0";"0";"0";"4";"0";"0";26;"0";"1";"0";"1";"2";"1";"0";"0";"Bad Rating"
"477";"3";39;"2";"0";"1";"0";"0";"0";"0";2569;"2";"2";"4";"0";"1";"0";"0";"0";"4";"0";"0";24;"0";"0";"1";"1";"2";"1";"0";"0";"Good Rating"
"478";"2";24;"2";"0";"0";"0";"1";"0";"0";5152;"0";"3";"4";"0";"1";"0";"0";"0";"2";"0";"0";25;"1";"0";"1";"1";"2";"1";"0";"0";"Good Rating"
"479";"1";12;"2";"0";"0";"0";"0";"0";"1";1037;"1";"3";"3";"0";"1";"0";"0";"0";"4";"1";"0";39;"0";"0";"1";"1";"1";"1";"0";"0";"Good Rating"
"480";"0";15;"4";"0";"0";"1";"0";"0";"0";1478;"0";"4";"4";"0";"1";"0";"0";"0";"4";"0";"0";44;"0";"0";"1";"2";"2";"2";"1";"0";"Good Rating"
"481";"1";12;"4";"0";"0";"0";"1";"0";"0";3573;"0";"2";"1";"0";"0";"0";"0";"0";"1";"1";"0";23;"0";"0";"1";"1";"1";"1";"0";"0";"Good Rating"
"482";"1";24;"2";"1";"0";"0";"0";"0";"0";1201;"0";"1";"4";"0";"1";"0";"0";"0";"1";"0";"0";26;"0";"0";"1";"1";"2";"1";"0";"0";"Good Rating"
"483";"0";30;"2";"0";"0";"1";"0";"0";"0";3622;"3";"4";"4";"0";"0";"0";"0";"0";"4";"0";"0";57;"0";"1";"0";"2";"2";"1";"1";"0";"Good Rating"
"484";"3";15;"3";"0";"0";"1";"0";"0";"0";960;"3";"3";"3";"0";"0";"0";"0";"0";"2";"0";"0";30;"0";"0";"1";"2";"2";"1";"0";"0";"Good Rating"
"485";"3";12;"4";"1";"0";"0";"0";"0";"0";1163;"2";"2";"4";"0";"1";"0";"0";"0";"4";"1";"0";44;"0";"0";"1";"1";"2";"1";"1";"0";"Good Rating"
"486";"1";6;"3";"1";"0";"0";"0";"0";"0";1209;"0";"0";"4";"0";"1";"0";"0";"0";"4";"0";"0";47;"0";"0";"1";"1";"3";"1";"1";"0";"Bad Rating"
"487";"3";12;"2";"0";"0";"0";"1";"0";"0";3077;"0";"2";"2";"0";"1";"0";"0";"0";"4";"0";"0";52;"0";"0";"1";"1";"2";"1";"1";"0";"Good Rating"
"488";"3";24;"2";"1";"0";"0";"0";"0";"0";3757;"0";"4";"4";"0";"0";"0";"1";"0";"4";"0";"1";62;"0";"0";"0";"1";"2";"1";"1";"0";"Good Rating"
"489";"3";10;"2";"1";"0";"0";"0";"0";"0";1418;"1";"2";"3";"0";"1";"0";"0";"0";"2";"1";"0";35;"0";"1";"0";"1";"1";"1";"0";"1";"Good Rating"
"490";"3";6;"2";"1";"0";"0";"0";"0";"0";3518;"0";"2";"2";"0";"1";"0";"0";"1";"3";"0";"0";26;"0";"1";"0";"1";"2";"1";"0";"0";"Good Rating"
"491";"3";12;"4";"0";"0";"0";"1";"0";"0";1934;"0";"4";"2";"0";"1";"0";"0";"0";"2";"0";"1";26;"0";"0";"1";"2";"2";"1";"0";"0";"Good Rating"
"492";"1";27;"0";"0";"0";"0";"0";"0";"1";8318;"0";"4";"2";"0";"0";"0";"0";"0";"4";"0";"1";42;"0";"0";"0";"2";"3";"1";"1";"0";"Bad Rating"
"493";"3";6;"4";"0";"0";"0";"1";"0";"0";1237;"1";"2";"1";"0";"0";"0";"0";"0";"1";"0";"0";27;"0";"0";"1";"2";"2";"1";"0";"0";"Good Rating"
"494";"1";6;"2";"0";"0";"0";"1";"0";"0";368;"4";"4";"4";"0";"1";"0";"0";"0";"4";"0";"0";38;"0";"0";"1";"1";"2";"1";"0";"0";"Good Rating"
"495";"0";12;"4";"1";"0";"0";"0";"0";"0";2122;"0";"2";"3";"0";"1";"0";"0";"0";"2";"1";"0";39;"0";"1";"0";"2";"1";"2";"0";"1";"Good Rating"
"496";"0";24;"2";"0";"0";"1";"0";"0";"0";2996;"4";"2";"2";"0";"0";"1";"0";"0";"4";"0";"0";20;"0";"0";"1";"1";"2";"1";"0";"0";"Bad Rating"
"497";"1";36;"2";"0";"0";"1";"0";"0";"0";9034;"1";"1";"4";"0";"1";"0";"1";"0";"1";"0";"1";29;"0";"1";"0";"1";"3";"1";"1";"0";"Bad Rating"
"498";"3";24;"4";"0";"0";"1";"0";"0";"0";1585;"0";"3";"4";"0";"1";"0";"0";"0";"3";"0";"0";40;"0";"0";"1";"2";"2";"1";"0";"0";"Good Rating"
"499";"1";18;"2";"0";"0";"0";"1";"0";"0";1301;"0";"4";"4";"0";"0";"1";"0";"1";"2";"1";"0";32;"0";"0";"1";"1";"1";"1";"0";"0";"Good Rating"
"500";"2";6;"4";"1";"0";"0";"0";"0";"0";1323;"1";"4";"2";"1";"0";"0";"0";"0";"4";"0";"0";28;"0";"0";"1";"2";"2";"2";"1";"0";"Good Rating"
"501";"0";24;"2";"1";"0";"0";"0";"0";"0";3123;"0";"1";"4";"0";"0";"0";"0";"0";"1";"0";"0";27;"0";"0";"1";"1";"2";"1";"0";"0";"Bad Rating"
"502";"0";36;"2";"0";"1";"0";"0";"0";"0";5493;"0";"4";"2";"0";"1";"0";"0";"0";"4";"0";"1";42;"0";"0";"0";"1";"2";"2";"0";"0";"Good Rating"
"503";"2";9;"2";"0";"0";"0";"1";"0";"0";1126;"1";"4";"2";"1";"0";"0";"0";"0";"4";"1";"0";49;"0";"0";"1";"1";"2";"1";"0";"0";"Good Rating"
"504";"1";24;"4";"0";"0";"0";"1";"0";"0";1216;"1";"1";"4";"0";"1";"0";"0";"0";"4";"0";"1";38;"1";"0";"1";"2";"2";"2";"0";"0";"Bad Rating"
"505";"0";24;"2";"1";"0";"0";"0";"0";"0";1207;"0";"1";"4";"0";"0";"0";"0";"0";"4";"0";"0";24;"0";"1";"0";"1";"2";"1";"0";"0";"Bad Rating"
"506";"3";10;"2";"1";"0";"0";"0";"0";"0";1309;"4";"2";"4";"0";"1";"0";"0";"1";"4";"0";"0";27;"0";"0";"1";"1";"1";"1";"0";"0";"Bad Rating"
"507";"2";15;"4";"0";"1";"0";"0";"0";"0";2360;"2";"2";"2";"0";"1";"0";"0";"0";"2";"0";"0";36;"0";"0";"1";"1";"2";"1";"1";"0";"Good Rating"
"508";"1";15;"1";"1";"0";"0";"0";"0";"0";6850;"1";"0";"1";"0";"1";"0";"0";"0";"2";"0";"0";34;"0";"0";"1";"1";"3";"2";"1";"0";"Bad Rating"
"509";"3";24;"2";"0";"0";"0";"1";"0";"0";1413;"0";"2";"4";"0";"0";"1";"0";"0";"2";"0";"0";28;"0";"0";"1";"1";"2";"1";"0";"0";"Good Rating"
"510";"3";39;"2";"0";"1";"0";"0";"0";"0";8588;"1";"4";"4";"0";"1";"0";"0";"0";"2";"0";"0";45;"0";"0";"1";"1";"3";"1";"1";"0";"Good Rating"
"511";"0";12;"2";"1";"0";"0";"0";"0";"0";759;"0";"3";"4";"0";"1";"0";"0";"0";"2";"1";"0";26;"0";"0";"1";"1";"2";"1";"0";"0";"Bad Rating"
"512";"3";36;"2";"0";"1";"0";"0";"0";"0";4686;"0";"2";"2";"0";"1";"0";"0";"0";"2";"0";"1";32;"0";"0";"0";"1";"3";"1";"1";"0";"Good Rating"
"513";"2";15;"2";"0";"0";"0";"0";"0";"1";2687;"0";"3";"2";"0";"1";"0";"0";"0";"4";"0";"0";26;"0";"1";"0";"1";"2";"1";"1";"0";"Good Rating"
"514";"1";12;"3";"0";"0";"0";"1";"0";"0";585;"0";"2";"4";"0";"0";"1";"1";"0";"4";"1";"0";20;"0";"1";"0";"2";"2";"1";"0";"0";"Good Rating"
"515";"3";24;"2";"1";"0";"0";"0";"0";"0";2255;"4";"1";"4";"0";"1";"0";"0";"0";"1";"0";"0";54;"0";"0";"1";"1";"2";"1";"0";"0";"Good Rating"
"516";"0";6;"4";"1";"0";"0";"0";"0";"0";609;"0";"3";"4";"0";"0";"0";"0";"0";"3";"0";"0";37;"0";"0";"1";"2";"2";"1";"0";"1";"Good Rating"
"517";"0";6;"4";"1";"0";"0";"0";"0";"0";1361;"0";"1";"2";"0";"1";"0";"0";"0";"4";"1";"0";40;"0";"0";"1";"1";"1";"2";"0";"1";"Good Rating"
"518";"3";36;"4";"0";"0";"1";"0";"0";"0";7127;"0";"1";"2";"0";"0";"0";"0";"0";"4";"0";"0";23;"0";"1";"0";"2";"2";"1";"1";"0";"Bad Rating"
"519";"0";6;"2";"1";"0";"0";"0";"0";"0";1203;"1";"4";"3";"0";"1";"0";"0";"0";"2";"0";"0";43;"0";"0";"1";"1";"2";"1";"1";"0";"Good Rating"
"520";"3";6;"4";"0";"0";"0";"1";"0";"0";700;"4";"4";"4";"0";"1";"0";"0";"0";"4";"0";"1";36;"0";"0";"0";"2";"2";"1";"0";"0";"Good Rating"
"521";"3";24;"4";"0";"0";"0";"0";"0";"0";5507;"0";"4";"3";"0";"1";"0";"0";"0";"4";"0";"1";44;"0";"0";"0";"2";"2";"1";"0";"0";"Good Rating"
"522";"0";18;"2";"0";"0";"0";"1";"0";"0";3190;"0";"2";"2";"0";"0";"0";"0";"0";"2";"1";"0";24;"0";"0";"1";"1";"2";"1";"0";"0";"Bad Rating"
"523";"0";48;"0";"0";"0";"1";"0";"0";"0";7119;"0";"2";"3";"0";"1";"0";"0";"0";"4";"0";"1";53;"0";"0";"0";"2";"2";"2";"0";"0";"Bad Rating"
"524";"3";24;"2";"0";"1";"0";"0";"0";"0";3488;"1";"3";"3";"0";"0";"0";"0";"0";"4";"0";"0";23;"0";"0";"1";"1";"2";"1";"0";"0";"Good Rating"
"525";"1";18;"2";"0";"0";"0";"1";"0";"0";1113;"0";"2";"4";"0";"0";"0";"0";"1";"4";"1";"0";26;"0";"0";"1";"1";"1";"2";"0";"0";"Good Rating"
"526";"1";26;"2";"0";"1";"0";"0";"0";"0";7966;"0";"1";"2";"0";"1";"0";"0";"0";"3";"0";"0";30;"0";"0";"1";"2";"2";"1";"0";"0";"Good Rating"
"527";"3";15;"4";"0";"0";"0";"0";"1";"0";1532;"1";"2";"4";"0";"0";"0";"0";"0";"3";"0";"0";31;"0";"0";"1";"1";"2";"1";"0";"0";"Good Rating"
"528";"3";4;"4";"0";"0";"0";"1";"0";"0";1503;"0";"3";"2";"0";"1";"0";"0";"0";"1";"1";"0";42;"0";"0";"1";"2";"1";"2";"0";"0";"Good Rating"
"529";"0";36;"2";"0";"0";"0";"1";"0";"0";2302;"0";"2";"4";"1";"0";"0";"0";"0";"4";"0";"0";31;"0";"1";"0";"1";"2";"1";"0";"0";"Bad Rating"
"530";"0";6;"2";"1";"0";"0";"0";"0";"0";662;"0";"1";"3";"0";"1";"0";"0";"0";"4";"1";"0";41;"0";"0";"1";"1";"1";"2";"1";"0";"Good Rating"
"531";"1";36;"2";"0";"0";"0";"0";"1";"0";2273;"0";"3";"3";"0";"1";"0";"0";"0";"1";"0";"0";32;"0";"0";"1";"2";"2";"2";"0";"0";"Good Rating"
"532";"1";15;"2";"1";"0";"0";"0";"0";"0";2631;"1";"2";"2";"0";"0";"0";"0";"0";"4";"0";"0";28;"0";"1";"0";"2";"2";"1";"1";"0";"Bad Rating"
"533";"3";12;"3";"0";"1";"0";"0";"0";"0";1503;"0";"2";"4";"0";"0";"1";"0";"0";"4";"1";"0";41;"0";"1";"0";"1";"2";"1";"0";"0";"Good Rating"
"534";"3";24;"2";"0";"0";"0";"1";"0";"0";1311;"1";"3";"4";"0";"0";"1";"0";"0";"3";"0";"0";26;"0";"0";"1";"1";"2";"1";"1";"0";"Good Rating"
"535";"3";24;"2";"0";"0";"0";"1";"0";"0";3105;"4";"1";"4";"0";"1";"0";"0";"0";"2";"0";"0";25;"0";"0";"1";"2";"2";"1";"0";"0";"Good Rating"
"536";"2";21;"4";"0";"0";"0";"0";"1";"0";2319;"0";"1";"2";"1";"0";"0";"0";"0";"1";"0";"0";33;"0";"1";"0";"1";"2";"1";"0";"0";"Bad Rating"
"537";"0";6;"2";"1";"0";"0";"0";"0";"0";1374;"4";"0";"4";"0";"0";"0";"0";"0";"3";"0";"0";75;"0";"0";"1";"1";"3";"1";"1";"0";"Good Rating"
"538";"1";18;"4";"0";"0";"1";"0";"0";"0";3612;"0";"4";"3";"0";"0";"0";"0";"0";"4";"0";"0";37;"0";"0";"1";"1";"2";"1";"1";"0";"Good Rating"
"539";"0";48;"2";"1";"0";"0";"0";"0";"0";7763;"0";"4";"4";"0";"1";"0";"0";"0";"4";"0";"1";42;"1";"0";"0";"1";"3";"1";"0";"0";"Bad Rating"
"540";"2";18;"2";"0";"0";"1";"0";"0";"0";3049;"0";"1";"1";"0";"0";"0";"0";"0";"1";"0";"0";45;"1";"0";"1";"1";"1";"1";"0";"0";"Good Rating"
"541";"1";12;"2";"0";"0";"0";"1";"0";"0";1534;"0";"1";"1";"0";"0";"1";"0";"0";"1";"1";"0";23;"0";"1";"0";"1";"2";"1";"0";"0";"Bad Rating"
"542";"3";24;"3";"1";"0";"0";"0";"0";"0";2032;"0";"4";"4";"0";"1";"0";"0";"0";"4";"0";"1";60;"0";"0";"0";"2";"2";"1";"1";"0";"Good Rating"
"543";"0";30;"2";"0";"0";"1";"0";"0";"0";6350;"4";"4";"4";"0";"1";"0";"0";"0";"4";"0";"0";31;"0";"0";"1";"1";"2";"1";"0";"0";"Bad Rating"
"544";"2";18;"2";"0";"0";"1";"0";"0";"0";2864;"0";"2";"2";"0";"1";"0";"0";"0";"1";"1";"0";34;"0";"0";"1";"1";"1";"2";"0";"0";"Bad Rating"
"545";"3";12;"4";"1";"0";"0";"0";"0";"0";1255;"0";"4";"4";"0";"1";"0";"0";"0";"4";"1";"0";61;"0";"0";"1";"2";"1";"1";"0";"0";"Good Rating"
"546";"0";24;"3";"1";"0";"0";"0";"0";"0";1333;"0";"0";"4";"0";"1";"0";"0";"0";"2";"1";"0";43;"0";"0";"0";"2";"2";"2";"0";"0";"Bad Rating"
"547";"3";24;"4";"1";"0";"0";"0";"0";"0";2022;"0";"2";"4";"0";"0";"0";"0";"0";"4";"0";"0";37;"0";"0";"1";"1";"2";"1";"1";"0";"Good Rating"
"548";"3";24;"2";"0";"0";"0";"1";"0";"0";1552;"0";"3";"3";"0";"1";"0";"0";"0";"1";"0";"0";32;"1";"0";"1";"1";"2";"2";"0";"0";"Good Rating"
"549";"0";12;"1";"0";"0";"0";"1";"0";"0";626;"0";"2";"4";"0";"0";"0";"0";"0";"4";"1";"0";24;"1";"0";"1";"1";"1";"1";"0";"0";"Bad Rating"
